X,Y,Unique Squirrel ID,Shift,Date,Age
-73.97,40.77,13H-PM-1010-06,PM,2018-10-10,Adult
-73.95,40.80,42F-PM-1017-01,PM,2018-10-17,Adult
-73.96,40.79,35B-AM-1010-04,AM,2018-10-10,Adult
-73.98,40.77,3D-AM-1006-07,AM,2018-10-06,Adult
-73.97,40.78,17H-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.77,9I-AM-1014-05,AM,2018-10-14,Adult
-73.97,40.78,22B-PM-1014-03,PM,2018-10-14,Juvenile
-73.96,40.80,38A-AM-1019-01,AM,2018-10-19,Adult
-73.98,40.77,3F-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.77,13H-PM-1010-01,PM,2018-10-10,Adult
-73.96,40.79,34C-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,31A-AM-1010-02,AM,2018-10-10,Adult
-73.96,40.78,19H-AM-1010-03,AM,2018-10-10,Juvenile
-73.96,40.79,34D-PM-1007-03,PM,2018-10-07,Adult
-73.96,40.79,34B-AM-1013-02,AM,2018-10-13,Adult
-73.97,40.78,13C-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,7E-AM-1006-04,AM,2018-10-06,Adult
-73.97,40.77,5I-AM-1010-03,AM,2018-10-10,Adult
-73.97,40.78,22D-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.78,17F-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.78,15H-AM-1013-01,AM,2018-10-13,Adult
-73.95,40.79,34I-AM-1012-03,AM,2018-10-12,Adult
-73.97,40.78,15B-AM-1014-02,AM,2018-10-14,Adult
-73.98,40.77,1B-PM-1019-07,PM,2018-10-19,Adult
-73.96,40.79,36C-PM-1013-05,PM,2018-10-13,Adult
-73.96,40.79,32C-PM-1013-09,PM,2018-10-13,Juvenile
-73.96,40.79,32F-PM-1008-03,PM,2018-10-08,Adult
-73.98,40.77,8B-AM-1007-05,AM,2018-10-07,Adult
-73.96,40.78,25I-AM-1012-02,AM,2018-10-12,Adult
-73.97,40.78,16A-PM-1019-02,PM,2018-10-19,Adult
-73.97,40.78,21D-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.77,8I-AM-1006-02,AM,2018-10-06,Adult
-73.98,40.77,1A-AM-1007-03,AM,2018-10-07,Adult
-73.98,40.77,1B-AM-1012-09,AM,2018-10-12,Adult
-73.95,40.80,40E-PM-1017-03,PM,2018-10-17,Adult
-73.97,40.77,11E-PM-1012-03,PM,2018-10-12,Adult
-73.96,40.79,31C-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.77,7I-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.79,29D-PM-1010-01,PM,2018-10-10,Juvenile
-73.97,40.79,26A-AM-1014-02,AM,2018-10-14,
-73.97,40.78,22A-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.77,9I-PM-1010-02,PM,2018-10-10,Adult
-73.96,40.79,33B-PM-1010-02,PM,2018-10-10,Adult
-73.98,40.77,3E-AM-1006-06,AM,2018-10-06,Adult
-73.97,40.77,3F-AM-1006-10,AM,2018-10-06,Adult
-73.96,40.80,39E-PM-1013-02,PM,2018-10-13,Adult
-73.98,40.77,9B-PM-1013-06,PM,2018-10-13,Adult
-73.97,40.77,7G-AM-1010-05,AM,2018-10-10,Adult
-73.96,40.78,22F-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,4A-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.78,14D-PM-1019-02,PM,2018-10-19,Adult
-73.97,40.77,10C-AM-1018-02,AM,2018-10-18,Adult
-73.96,40.79,33F-PM-1012-02,PM,2018-10-12,Adult
-73.97,40.78,11B-AM-1007-02,AM,2018-10-07,Adult
-73.98,40.77,6B-PM-1017-07,PM,2018-10-17,Adult
-73.96,40.80,38D-AM-1017-04,AM,2018-10-17,Adult
-73.97,40.78,13F-PM-1008-05,PM,2018-10-08,Adult
-73.96,40.78,16I-AM-1008-02,AM,2018-10-08,Adult
-73.97,40.77,10F-PM-1019-01,PM,2018-10-19,Adult
-73.96,40.78,20F-PM-1007-03,PM,2018-10-07,Adult
-73.96,40.79,35D-PM-1013-06,PM,2018-10-13,Adult
-73.95,40.79,38F-PM-1013-04,PM,2018-10-13,Juvenile
-73.98,40.77,5C-AM-1006-04,AM,2018-10-06,Adult
-73.97,40.78,14I-PM-1018-01,PM,2018-10-18,Juvenile
-73.96,40.79,33B-PM-1010-06,PM,2018-10-10,Adult
-73.97,40.78,11B-AM-1007-03,AM,2018-10-07,Adult
-73.96,40.79,35B-AM-1010-02,AM,2018-10-10,Adult
-73.96,40.78,19H-PM-1008-01,PM,2018-10-08,Adult
-73.97,40.78,15G-PM-1019-06,PM,2018-10-19,Adult
-73.97,40.78,21D-PM-1008-03,PM,2018-10-08,Adult
-73.98,40.77,4A-PM-1007-06,PM,2018-10-07,Adult
-73.96,40.80,40D-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.80,37B-AM-1018-05,AM,2018-10-18,Adult
-73.97,40.78,20B-PM-1013-04,PM,2018-10-13,Adult
-73.98,40.77,1F-AM-1010-04,AM,2018-10-10,Adult
-73.97,40.77,3G-PM-1013-03,PM,2018-10-13,Adult
-73.97,40.77,7I-PM-1013-08,PM,2018-10-13,Adult
-73.97,40.78,16E-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.77,5F-PM-1007-05,PM,2018-10-07,Adult
-73.98,40.77,1B-AM-1012-01,AM,2018-10-12,Adult
-73.98,40.77,1D-AM-1006-03,AM,2018-10-06,Adult
-73.96,40.79,33E-AM-1014-13,AM,2018-10-14,Adult
-73.96,40.80,39C-AM-1017-03,AM,2018-10-17,Adult
-73.98,40.77,9C-PM-1006-03,PM,2018-10-06,Adult
-73.97,40.78,18C-AM-1018-02,AM,2018-10-18,Adult
-73.97,40.78,14D-PM-1019-03,PM,2018-10-19,Juvenile
-73.96,40.79,35A-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.78,16H-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.77,3F-AM-1006-12,AM,2018-10-06,Juvenile
-73.97,40.77,5I-AM-1010-06,AM,2018-10-10,Adult
-73.97,40.77,3I-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.77,12F-AM-1020-01,AM,2018-10-20,Adult
-73.97,40.77,8H-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.77,6G-AM-1008-05,AM,2018-10-08,Adult
-73.97,40.77,10E-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.77,6I-PM-1013-07,PM,2018-10-13,Adult
-73.96,40.79,33B-AM-1010-04,AM,2018-10-10,Adult
-73.96,40.79,30B-PM-1019-09,PM,2018-10-19,Adult
-73.97,40.77,5I-PM-1008-02,PM,2018-10-08,Adult
-73.97,40.77,2F-PM-1014-10,PM,2018-10-14,Adult
-73.96,40.79,30H-PM-1006-01,PM,2018-10-06,Adult
-73.98,40.77,4E-AM-1020-04,AM,2018-10-20,Adult
-73.96,40.78,25I-PM-1007-01,PM,2018-10-07,Adult
-73.96,40.79,35B-PM-1013-06,PM,2018-10-13,Adult
-73.97,40.78,21D-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,9G-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,15C-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.78,11B-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.78,21B-AM-1019-07,AM,2018-10-19,Adult
-73.98,40.77,2D-PM-1012-01,PM,2018-10-12,Adult
-73.96,40.79,37F-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.77,3I-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.78,20B-PM-1013-03,PM,2018-10-13,Adult
-73.97,40.77,9F-PM-1014-07,PM,2018-10-14,Adult
-73.98,40.77,2A-AM-1010-03,AM,2018-10-10,Adult
-73.98,40.77,4C-PM-1010-17,PM,2018-10-10,Adult
-73.97,40.77,5G-PM-1010-04,PM,2018-10-10,Adult
-73.98,40.77,3F-AM-1006-02,AM,2018-10-06,Adult
-73.96,40.80,37B-AM-1018-06,AM,2018-10-18,Adult
-73.98,40.77,1F-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,12F-PM-1007-15,PM,2018-10-07,Adult
-73.97,40.77,8H-PM-1014-01,PM,2018-10-14,Adult
-73.96,40.79,32A-AM-1018-05,AM,2018-10-18,Adult
-73.97,40.78,19E-PM-1018-05,PM,2018-10-18,
-73.98,40.77,3D-AM-1006-01,AM,2018-10-06,Adult
-73.97,40.77,3H-AM-1008-02,AM,2018-10-08,Adult
-73.98,40.77,8A-AM-1013-01,AM,2018-10-13,Adult
-73.98,40.78,10B-AM-1006-03,AM,2018-10-06,Adult
-73.98,40.77,5A-PM-1010-04,PM,2018-10-10,Adult
-73.96,40.80,38C-AM-1019-06,AM,2018-10-19,Adult
-73.97,40.77,8I-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.80,40C-PM-1006-06,PM,2018-10-06,Juvenile
-73.98,40.77,6A-PM-1012-06,PM,2018-10-12,Adult
-73.98,40.77,7C-PM-1020-03,PM,2018-10-20,Adult
-73.96,40.79,32E-PM-1017-08,PM,2018-10-17,Adult
-73.96,40.79,32A-PM-1013-02,PM,2018-10-13,?
-73.97,40.77,8I-PM-1013-08,PM,2018-10-13,Adult
-73.97,40.78,14B-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.78,14D-PM-1019-14,PM,2018-10-19,Adult
-73.98,40.77,4D-AM-1012-03,AM,2018-10-12,Adult
-73.97,40.79,23A-AM-1018-03,AM,2018-10-18,Juvenile
-73.95,40.79,34I-AM-1012-01,AM,2018-10-12,Adult
-73.98,40.77,1C-PM-1013-10,PM,2018-10-13,Adult
-73.98,40.77,7C-PM-1020-01,PM,2018-10-20,Adult
-73.97,40.77,10F-AM-1007-03,AM,2018-10-07,Adult
-73.96,40.79,32D-PM-1006-05,PM,2018-10-06,Juvenile
-73.97,40.77,4G-AM-1006-01,AM,2018-10-06,Adult
-73.96,40.79,35B-PM-1013-02,PM,2018-10-13,Juvenile
-73.96,40.78,19H-AM-1010-04,AM,2018-10-10,Adult
-73.95,40.79,38I-AM-1019-02,AM,2018-10-19,Adult
-73.96,40.79,31F-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.77,7H-PM-1006-01,PM,2018-10-06,Adult
-73.95,40.80,42G-AM-1018-02,AM,2018-10-18,Adult
-73.97,40.77,12E-PM-1018-05,PM,2018-10-18,Adult
-73.96,40.78,21G-AM-1014-04,AM,2018-10-14,Adult
-73.97,40.77,5G-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.78,17E-AM-1017-02,AM,2018-10-17,Adult
-73.96,40.79,36F-PM-1012-06,PM,2018-10-12,Adult
-73.96,40.80,38C-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.77,9D-AM-1008-04,AM,2018-10-08,Adult
-73.98,40.77,5C-PM-1010-03,PM,2018-10-10,Adult
-73.96,40.79,31E-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.77,11G-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,31E-PM-1006-07,PM,2018-10-06,Adult
-73.97,40.77,7H-PM-1006-10,PM,2018-10-06,Adult
-73.97,40.78,15E-PM-1008-09,PM,2018-10-08,Adult
-73.97,40.77,8D-PM-1007-02,PM,2018-10-07,Adult
-73.98,40.77,7C-AM-1012-01,AM,2018-10-12,Adult
-73.98,40.77,3D-PM-1010-13,PM,2018-10-10,Adult
-73.96,40.78,23I-PM-1019-01,PM,2018-10-19,Adult
-73.97,40.78,15I-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,9I-PM-1010-03,PM,2018-10-10,Adult
-73.95,40.80,42H-PM-1014-02,PM,2018-10-14,Adult
-73.98,40.77,4C-PM-1010-09,PM,2018-10-10,Adult
-73.97,40.78,16D-AM-1007-04,AM,2018-10-07,Adult
-73.98,40.77,5C-AM-1006-06,AM,2018-10-06,Adult
-73.97,40.77,7I-PM-1013-01,PM,2018-10-13,Juvenile
-73.97,40.78,15F-AM-1007-06,AM,2018-10-07,Adult
-73.96,40.79,34C-PM-1012-01,PM,2018-10-12,Adult
-73.95,40.80,39F-AM-1014-02,AM,2018-10-14,Adult
-73.98,40.77,4B-AM-1010-06,AM,2018-10-10,Adult
-73.96,40.79,31D-AM-1014-04,AM,2018-10-14,Juvenile
-73.98,40.77,6D-PM-1020-06,PM,2018-10-20,Adult
-73.97,40.78,14E-PM-1017-02,PM,2018-10-17,Adult
-73.98,40.77,4C-PM-1010-13,PM,2018-10-10,Adult
-73.96,40.80,39B-PM-1014-05,PM,2018-10-14,Adult
-73.98,40.77,8A-AM-1013-05,AM,2018-10-13,Adult
-73.95,40.79,38F-AM-1018-01,AM,2018-10-18,Adult
-73.97,40.77,7F-AM-1008-13,AM,2018-10-08,Adult
-73.97,40.78,13E-AM-1017-07,AM,2018-10-17,Adult
-73.95,40.79,35I-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.79,29C-AM-1007-05,AM,2018-10-07,Adult
-73.96,40.79,34A-AM-1012-01,AM,2018-10-12,Adult
-73.96,40.79,33E-AM-1014-11,AM,2018-10-14,Juvenile
-73.95,40.79,37G-AM-1014-04,AM,2018-10-14,Adult
-73.97,40.78,20E-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.78,15B-PM-1017-04,PM,2018-10-17,Adult
-73.96,40.80,38C-AM-1019-08,AM,2018-10-19,Juvenile
-73.97,40.78,21B-PM-1017-05,PM,2018-10-17,Juvenile
-73.96,40.80,41D-PM-1014-05,PM,2018-10-14,Adult
-73.97,40.78,16A-PM-1019-03,PM,2018-10-19,
-73.97,40.77,8I-PM-1013-06,PM,2018-10-13,Adult
-73.97,40.77,10F-PM-1019-08,PM,2018-10-19,Adult
-73.96,40.79,32C-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.80,38A-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.78,14E-AM-1008-11,AM,2018-10-08,Adult
-73.98,40.77,7C-AM-1012-03,AM,2018-10-12,Adult
-73.98,40.77,5D-AM-1020-04,AM,2018-10-20,Adult
-73.95,40.79,38F-PM-1013-03,PM,2018-10-13,Juvenile
-73.96,40.79,35A-PM-1013-07,PM,2018-10-13,Adult
-73.95,40.79,36I-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.77,3F-AM-1006-11,AM,2018-10-06,Juvenile
-73.96,40.79,35A-PM-1013-11,PM,2018-10-13,Juvenile
-73.98,40.77,8B-PM-1012-01,PM,2018-10-12,Adult
-73.98,40.77,3D-PM-1010-06,PM,2018-10-10,Adult
-73.98,40.77,3E-PM-1008-02,PM,2018-10-08,Adult
-73.97,40.77,9H-PM-1018-06,PM,2018-10-18,Adult
-73.97,40.77,2H-PM-1006-02,PM,2018-10-06,Adult
-73.96,40.79,36F-AM-1017-01,AM,2018-10-17,Adult
-73.98,40.77,4A-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.77,3H-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.78,19C-PM-1018-02,PM,2018-10-18,Adult
-73.97,40.78,15C-PM-1017-01,PM,2018-10-17,Adult
-73.97,40.78,17A-PM-1013-02,PM,2018-10-13,Adult
-73.98,40.77,2A-PM-1019-06,PM,2018-10-19,Adult
-73.96,40.80,38A-AM-1019-05,AM,2018-10-19,Adult
-73.98,40.77,1E-PM-1007-03,PM,2018-10-07,Adult
-73.96,40.80,38F-AM-1018-03,AM,2018-10-18,Adult
-73.98,40.77,1B-PM-1019-02,PM,2018-10-19,Adult
-73.97,40.78,19A-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,31H-PM-1008-04,PM,2018-10-08,Adult
-73.96,40.80,39D-PM-1012-01,PM,2018-10-12,Adult
-73.98,40.77,2A-AM-1010-09,AM,2018-10-10,Adult
-73.96,40.79,37E-AM-1013-05,AM,2018-10-13,?
-73.97,40.77,8H-AM-1017-03,AM,2018-10-17,Adult
-73.96,40.79,31B-PM-1007-03,PM,2018-10-07,Juvenile
-73.95,40.80,42I-PM-1014-01,PM,2018-10-14,Adult
-73.97,40.78,15D-PM-1017-06,PM,2018-10-17,Adult
-73.97,40.78,13A-AM-1017-02,AM,2018-10-17,Adult
-73.97,40.77,5F-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.79,35C-PM-1013-01,PM,2018-10-13,
-73.98,40.77,2C-AM-1010-05,AM,2018-10-10,Adult
-73.96,40.78,26I-PM-1010-06,PM,2018-10-10,Adult
-73.97,40.78,19C-PM-1018-05,PM,2018-10-18,Adult
-73.97,40.78,20F-PM-1007-10,PM,2018-10-07,Adult
-73.97,40.77,4F-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.77,5E-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.78,11B-PM-1014-07,PM,2018-10-14,
-73.95,40.79,36I-PM-1007-09,PM,2018-10-07,Juvenile
-73.98,40.77,1E-AM-1006-01,AM,2018-10-06,Adult
-73.96,40.80,38C-PM-1014-08,PM,2018-10-14,Adult
-73.96,40.79,34A-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.78,16E-PM-1018-04,PM,2018-10-18,Adult
-73.97,40.78,17D-AM-1008-07,AM,2018-10-08,Adult
-73.96,40.79,35C-PM-1013-08,PM,2018-10-13,
-73.97,40.78,14D-PM-1019-16,PM,2018-10-19,Adult
-73.96,40.79,35A-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.79,32B-PM-1010-02,PM,2018-10-10,Adult
-73.95,40.79,36I-PM-1007-03,PM,2018-10-07,Adult
-73.97,40.78,14B-AM-1007-03,AM,2018-10-07,Adult
-73.96,40.80,42C-PM-1013-06,PM,2018-10-13,Adult
-73.96,40.80,40E-PM-1017-01,PM,2018-10-17,Adult
-73.97,40.78,15E-PM-1008-04,PM,2018-10-08,Adult
-73.96,40.79,32D-PM-1006-08,PM,2018-10-06,Juvenile
-73.96,40.79,30E-PM-1008-01,PM,2018-10-08,Adult
-73.97,40.78,15H-PM-1008-06,PM,2018-10-08,Juvenile
-73.97,40.77,2H-PM-1006-01,PM,2018-10-06,Adult
-73.97,40.78,12A-PM-1013-02,PM,2018-10-13,Adult
-73.95,40.80,41I-PM-1017-01,PM,2018-10-17,Adult
-73.96,40.79,31D-AM-1014-01,AM,2018-10-14,
-73.97,40.78,20F-PM-1007-12,PM,2018-10-07,Adult
-73.96,40.79,33D-AM-1017-09,AM,2018-10-17,Adult
-73.97,40.78,16D-AM-1007-06,AM,2018-10-07,Adult
-73.97,40.77,12G-AM-1012-05,AM,2018-10-12,Adult
-73.98,40.77,3E-PM-1008-04,PM,2018-10-08,Adult
-73.98,40.77,5C-PM-1010-08,PM,2018-10-10,Adult
-73.96,40.80,38B-AM-1019-03,AM,2018-10-19,Juvenile
-73.97,40.77,12F-PM-1007-10,PM,2018-10-07,Adult
-73.97,40.77,9I-AM-1014-04,AM,2018-10-14,Adult
-73.97,40.77,11H-AM-1010-02,AM,2018-10-10,
-73.96,40.79,32C-AM-1014-04,AM,2018-10-14,Adult
-73.95,40.79,33I-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.79,28D-AM-1012-06,AM,2018-10-12,Juvenile
-73.96,40.80,41A-PM-1007-01,PM,2018-10-07,Adult
-73.98,40.77,9B-AM-1010-04,AM,2018-10-10,
-73.97,40.77,1I-PM-1012-04,PM,2018-10-12,Juvenile
-73.96,40.80,41C-AM-1017-07,AM,2018-10-17,Adult
-73.97,40.77,12E-AM-1017-03,AM,2018-10-17,Adult
-73.96,40.79,33D-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.77,7F-AM-1008-17,AM,2018-10-08,Adult
-73.96,40.79,35E-PM-1006-05,PM,2018-10-06,Adult
-73.96,40.80,38E-AM-1010-11,AM,2018-10-10,Adult
-73.97,40.77,3I-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.78,22B-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.77,10H-AM-1014-04,AM,2018-10-14,Juvenile
-73.97,40.77,4I-AM-1006-01,AM,2018-10-06,Adult
-73.98,40.77,4B-PM-1018-04,PM,2018-10-18,Adult
-73.97,40.78,14G-AM-1012-01,AM,2018-10-12,Adult
-73.95,40.80,39F-AM-1014-01,AM,2018-10-14,Adult
-73.95,40.79,38G-PM-1020-07,PM,2018-10-20,Adult
-73.97,40.77,12F-PM-1007-11,PM,2018-10-07,Adult
-73.97,40.77,9I-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.78,22E-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.79,29D-AM-1014-03,AM,2018-10-14,Juvenile
-73.97,40.78,21B-PM-1017-01,PM,2018-10-17,Juvenile
-73.97,40.77,7G-PM-1018-06,PM,2018-10-18,Adult
-73.96,40.79,34H-PM-1006-03,PM,2018-10-06,
-73.98,40.77,3F-PM-1013-05,PM,2018-10-13,Adult
-73.96,40.79,28C-AM-1014-01,AM,2018-10-14,Adult
-73.98,40.77,5C-PM-1010-06,PM,2018-10-10,Adult
-73.96,40.78,23F-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.77,8D-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.78,20C-PM-1018-06,PM,2018-10-18,Juvenile
-73.96,40.79,29D-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.78,14E-PM-1017-03,PM,2018-10-17,Adult
-73.97,40.78,15E-PM-1008-06,PM,2018-10-08,Adult
-73.98,40.77,3B-PM-1007-04,PM,2018-10-07,Juvenile
-73.98,40.77,2A-PM-1019-05,PM,2018-10-19,?
-73.98,40.77,9B-AM-1010-07,AM,2018-10-10,Adult
-73.98,40.77,2E-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.78,16D-PM-1010-07,PM,2018-10-10,Adult
-73.98,40.77,2G-AM-1010-04,AM,2018-10-10,Adult
-73.96,40.79,32H-PM-1006-03,PM,2018-10-06,Adult
-73.98,40.77,5A-AM-1006-02,AM,2018-10-06,Juvenile
-73.98,40.77,9A-AM-1013-07,AM,2018-10-13,Adult
-73.97,40.77,4H-PM-1006-02,PM,2018-10-06,Adult
-73.97,40.78,13G-PM-1008-01,PM,2018-10-08,Juvenile
-73.98,40.77,4D-PM-1008-09,PM,2018-10-08,Adult
-73.96,40.78,21F-AM-1018-07,AM,2018-10-18,Adult
-73.97,40.78,15F-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.78,21C-AM-1014-04,AM,2018-10-14,Adult
-73.96,40.79,32E-AM-1007-02,AM,2018-10-07,Adult
-73.97,40.77,4H-AM-1006-01,AM,2018-10-06,Adult
-73.97,40.77,9D-AM-1008-02,AM,2018-10-08,Adult
-73.97,40.78,12E-PM-1018-01,PM,2018-10-18,Juvenile
-73.95,40.79,37G-PM-1007-06,PM,2018-10-07,Adult
-73.96,40.79,29C-PM-1006-02,PM,2018-10-06,Adult
-73.96,40.80,41B-AM-1010-11,AM,2018-10-10,Adult
-73.98,40.77,3F-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.77,11H-AM-1010-09,AM,2018-10-10,Adult
-73.98,40.77,1B-PM-1019-05,PM,2018-10-19,Adult
-73.97,40.78,13E-PM-1008-08,PM,2018-10-08,Juvenile
-73.95,40.79,38H-AM-1019-01,AM,2018-10-19,Adult
-73.96,40.79,29H-PM-1006-02,PM,2018-10-06,Adult
-73.96,40.80,38C-PM-1014-07,PM,2018-10-14,Adult
-73.97,40.78,13D-AM-1014-05,AM,2018-10-14,Adult
-73.97,40.77,11E-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.79,33B-AM-1010-02,AM,2018-10-10,Adult
-73.98,40.77,7C-AM-1012-02,AM,2018-10-12,Adult
-73.97,40.78,16E-AM-1014-04,AM,2018-10-14,Adult
-73.96,40.79,35A-PM-1013-10,PM,2018-10-13,Adult
-73.98,40.77,3F-AM-1006-14,AM,2018-10-06,Adult
-73.96,40.79,32A-PM-1013-07,PM,2018-10-13,Adult
-73.97,40.78,15H-AM-1013-02,AM,2018-10-13,Adult
-73.96,40.79,34H-PM-1006-06,PM,2018-10-06,Adult
-73.97,40.77,3F-PM-1013-06,PM,2018-10-13,Adult
-73.98,40.77,2A-AM-1010-05,AM,2018-10-10,Adult
-73.96,40.80,38A-PM-1013-05,PM,2018-10-13,Adult
-73.97,40.77,11I-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.80,41E-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,35B-PM-1013-05,PM,2018-10-13,Adult
-73.98,40.77,5E-PM-1012-04,PM,2018-10-12,Adult
-73.97,40.78,13D-PM-1018-14,PM,2018-10-18,Adult
-73.97,40.78,14H-PM-1012-07,PM,2018-10-12,Adult
-73.98,40.77,9B-AM-1010-05,AM,2018-10-10,Adult
-73.96,40.79,30B-PM-1019-07,PM,2018-10-19,Adult
-73.96,40.79,32E-AM-1007-08,AM,2018-10-07,Adult
-73.98,40.77,5B-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.78,27I-AM-1007-04,AM,2018-10-07,Adult
-73.96,40.80,41C-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.80,39E-AM-1018-02,AM,2018-10-18,Adult
-73.98,40.77,5E-AM-1008-07,AM,2018-10-08,Adult
-73.96,40.80,40B-PM-1014-04,PM,2018-10-14,Adult
-73.96,40.79,32I-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.79,29A-PM-1019-02,PM,2018-10-19,Adult
-73.95,40.80,40G-PM-1013-01,PM,2018-10-13,Adult
-73.95,40.80,42F-PM-1017-03,PM,2018-10-17,
-73.98,40.77,4D-PM-1008-13,PM,2018-10-08,Adult
-73.95,40.80,40I-AM-1018-02,AM,2018-10-18,Adult
-73.97,40.79,26A-PM-1006-04,PM,2018-10-06,Adult
-73.95,40.80,42F-PM-1017-04,PM,2018-10-17,
-73.97,40.78,21B-AM-1019-01,AM,2018-10-19,Juvenile
-73.96,40.80,39C-PM-1006-04,PM,2018-10-06,Adult
-73.97,40.78,16B-PM-1017-01,PM,2018-10-17,Adult
-73.96,40.80,37D-PM-1014-06,PM,2018-10-14,Adult
-73.98,40.77,9A-AM-1013-06,AM,2018-10-13,Juvenile
-73.97,40.78,20E-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.79,30I-PM-1006-04,PM,2018-10-06,Adult
-73.97,40.77,11E-AM-1013-03,AM,2018-10-13,Adult
-73.97,40.78,13D-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.77,5E-AM-1008-04,AM,2018-10-08,Adult
-73.96,40.79,32I-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.77,1I-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.78,20C-PM-1018-03,PM,2018-10-18,Adult
-73.98,40.77,4C-AM-1006-05,AM,2018-10-06,Juvenile
-73.97,40.78,20B-PM-1013-06,PM,2018-10-13,Adult
-73.98,40.77,3F-AM-1006-03,AM,2018-10-06,Adult
-73.96,40.78,22F-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.77,4H-PM-1006-01,PM,2018-10-06,Adult
-73.98,40.77,3B-PM-1007-05,PM,2018-10-07,Juvenile
-73.96,40.79,36F-PM-1012-03,PM,2018-10-12,
-73.97,40.77,6G-PM-1020-01,PM,2018-10-20,Adult
-73.97,40.78,21D-PM-1008-04,PM,2018-10-08,Juvenile
-73.97,40.77,9H-AM-1006-04,AM,2018-10-06,Adult
-73.98,40.77,3E-PM-1008-01,PM,2018-10-08,Adult
-73.98,40.77,1B-PM-1019-03,PM,2018-10-19,Juvenile
-73.97,40.78,13A-AM-1017-04,AM,2018-10-17,Adult
-73.97,40.78,22A-PM-1017-03,PM,2018-10-17,Juvenile
-73.97,40.78,20F-PM-1007-11,PM,2018-10-07,Adult
